"大分類カテゴリーコード","大分類カテゴリー","中分類カテゴリーコード","中分類カテゴリー","小分類カテゴリーコード","小分類カテゴリー"
"120000039","PC周辺機器・消耗品","220000302","ノートパソコン用アクセサリー","320002371","ドッキングステーション"
"120000039","PC周辺機器・消耗品","220000302","ノートパソコン用アクセサリー","320002372","冷却パッド"
"120000039","PC周辺機器・消耗品","220000303","PC用アクセサリー","320002373","USBメモリー"
"120000039","PC周辺機器・消耗品","220000303","PC用アクセサリー","320002374","USBハブ"
"120000039","PC周辺機器・消耗品","220000303","PC用アクセサリー","320002375","電源タップ"
"120000039","PC周辺機器・消耗品","220000303","PC用アクセサリー","320002376","変換アダプタ"
"120000039","PC周辺機器・消耗品","220000303","PC用アクセサリー","320002377","HDDケース"
"120000039","PC周辺機器・消耗品","220000303","PC用アクセサリー","320002378","PC用スピーカー"
"120000039","PC周辺機器・消耗品","220000303","PC用アクセサリー","320002379","PC用ヘッドセット"
"120000039","PC周辺機器・消耗品","220000303","PC用アクセサリー","320002380","ウェブカメラ"
"120000039","PC周辺機器・消耗品","220000303","PC用アクセサリー","320002381","無電源装置"
"120000039","PC周辺機器・消耗品","220000303","PC用アクセサリー","320002382","メモリカードリーダー"
"120000039","PC周辺機器・消耗品","220000303","PC用アクセサリー","320002383","メンテナンス・クリーニング用品"
"120000039","PC周辺機器・消耗品","220000303","PC用アクセサリー","320002384","その他PC用アクセサリー"
"120000039","PC周辺機器・消耗品","220000304","PCモニター","320002385","PCモニター"
"120000039","PC周辺機器・消耗品","220000305","モニター用アクセサリー","320002386","モニタアーム・スタンド"
"120000039","PC周辺機器・消耗品","220000305","モニター用アクセサリー","320002387","モニタカバー"
"120000039","PC周辺機器・消耗品","220000305","モニター用アクセサリー","320002388","スクリーンフィルター"
"120000039","PC周辺機器・消耗品","220000305","モニター用アクセサリー","320002389","スクリーンプロテクタ"
"120000039","PC周辺機器・消耗品","220000306","プリンター","320002390","レーザープリンタ"
"120000039","PC周辺機器・消耗品","220000306","プリンター","320002391","インクジェットプリンタ"
"120000039","PC周辺機器・消耗品","220000306","プリンター","320002392","ドットプリンタ"
"120000039","PC周辺機器・消耗品","220000306","プリンター","320002393","フォトプリンタ"
"120000039","PC周辺機器・消耗品","220000306","プリンター","320002394","3Dプリンター"
"120000039","PC周辺機器・消耗品","220000307","スキャナー","320002395","ドキュメントスキャナ"
"120000039","PC周辺機器・消耗品","220000307","スキャナー","320002396","名刺スキャナ"
"120000039","PC周辺機器・消耗品","220000307","スキャナー","320002397","フィルムスキャナ"
"120000039","PC周辺機器・消耗品","220000307","スキャナー","320002398","ハンディスキャナ"
"120000039","PC周辺機器・消耗品","220000307","スキャナー","320002399","フラットベッドスキャナ"
"120000039","PC周辺機器・消耗品","220000308","複合機","320002400","レーザー複合機"
"120000039","PC周辺機器・消耗品","220000308","複合機","320002401","インクジェット複合機"
"120000039","PC周辺機器・消耗品","220000309","インクカートリッジ・トナー","320002402","純正インク"
"120000039","PC周辺機器・消耗品","220000309","インクカートリッジ・トナー","320002403","詰め替えインク"
"120000039","PC周辺機器・消耗品","220000309","インクカートリッジ・トナー","320002404","互換インク"
"120000039","PC周辺機器・消耗品","220000309","インクカートリッジ・トナー","320002405","リボンカートリッジ"
"120000039","PC周辺機器・消耗品","220000309","インクカートリッジ・トナー","320002406","トナーカートリッジ"
"120000039","PC周辺機器・消耗品","220000310","コピー用紙・印刷用紙","320002407","コピー用紙"
"120000039","PC周辺機器・消耗品","220000310","コピー用紙・印刷用紙","320002408","インクジェット用紙"
"120000039","PC周辺機器・消耗品","220000310","コピー用紙・印刷用紙","320002409","レーザープリンタ用紙"
"120000039","PC周辺機器・消耗品","220000310","コピー用紙・印刷用紙","320002410","フォト用紙"
"120000039","PC周辺機器・消耗品","220000310","コピー用紙・印刷用紙","320002411","名刺用紙"
"120000039","PC周辺機器・消耗品","220000310","コピー用紙・印刷用紙","320002412","感熱紙"
"120000040","テレビ・オーディオ","220000311","テレビ","320002413","テレビ"
"120000040","テレビ・オーディオ","220000311","テレビ","320002414","ポータブルテレビ"
"120000040","テレビ・オーディオ","220000312","テレビ用アクセサリー","320002415","TVチューナー"
"120000040","テレビ・オーディオ","220000312","テレビ用アクセサリー","320002416","TVリモコン"
"120000040","テレビ・オーディオ","220000312","テレビ用アクセサリー","320002417","TV壁掛け用部品"
"120000040","テレビ・オーディオ","220000312","テレビ用アクセサリー","320002418","TVブースター"
"120000040","テレビ・オーディオ","220000312","テレビ用アクセサリー","320002419","TVアンテナ"
"120000040","テレビ・オーディオ","220000312","テレビ用アクセサリー","320002420","3Dメガネ"
"120000040","テレビ・オーディオ","220000313","プロジェクター","320002421","プロジェクター"
"120000040","テレビ・オーディオ","220000313","プロジェクター","320002422","プロジェクタースクリーン"
"120000040","テレビ・オーディオ","220000314","プロジェクター用アクセサリー","320002423","プロジェクターランプ"
"120000040","テレビ・オーディオ","220000314","プロジェクター用アクセサリー","320002424","プロジェクター取付部品"
"120000040","テレビ・オーディオ","220000314","プロジェクター用アクセサリー","320002425","プロジェクター台"
